year,Country Name,value,Country Code,Indicator Name,Indicator Code
1997,Somalia,9173.2,SOM,Mixed migration to Denmark,ETH.TO.DNK
1997,Somalia,10720.0,SOM,Mixed migration to Italy,ETH.TO.ITA
1997,Somalia,667.0,SOM,Mixed migration to South Africa,ETH.TO.ZAF
1997,Somalia,7732.800000000001,SOM,Mixed migration to Sweden,ETH.TO.SWE
1997,Somalia,20347.399999999998,SOM,Mixed migration to United Kingdom,ETH.TO.GBR
1997,Uganda,168.19999999999993,UGA,Mixed migration to Denmark,ETH.TO.DNK
1997,Uganda,33.0,UGA,Mixed migration to Italy,ETH.TO.ITA
1997,Uganda,769.4000000000001,UGA,Mixed migration to Sweden,ETH.TO.SWE
1997,Uganda,4338.0,UGA,Mixed migration to United Kingdom,ETH.TO.GBR
1997,Zimbabwe,2770.5999999999985,ZWE,Mixed migration to United Kingdom,ETH.TO.GBR
1998,Burundi,170.8,BDI,Mixed migration to Denmark,ETH.TO.DNK
1998,Burundi,82.20000000000005,BDI,Mixed migration to Italy,ETH.TO.ITA
1998,Burundi,44.19999999999982,BDI,Mixed migration to South Africa,ETH.TO.ZAF
1998,Burundi,32.19999999999999,BDI,Mixed migration to Sweden,ETH.TO.SWE
1998,Djibouti,9.799999999999997,DJI,Mixed migration to Sweden,ETH.TO.SWE
1998,Djibouti,30.19999999999999,DJI,Mixed migration to United Kingdom,ETH.TO.GBR
1998,Eritrea,664.7999999999993,ERI,Mixed migration to Italy,ETH.TO.ITA
1998,Eritrea,165.39999999999964,ERI,Mixed migration to Sweden,ETH.TO.SWE
1998,Ethiopia,152.20000000000005,ETH,Mixed migration to Denmark,ETH.TO.DNK
1998,Ethiopia,309.0,ETH,Mixed migration to Italy,ETH.TO.ITA
1998,Ethiopia,1.0,ETH,Mixed migration to South Africa,ETH.TO.ZAF
1998,Ethiopia,5135.799999999999,ETH,Mixed migration to Sweden,ETH.TO.SWE
1998,Ethiopia,5426.0,ETH,Mixed migration to United Kingdom,ETH.TO.GBR
1998,Kenya,50.59999999999991,KEN,Mixed migration to Denmark,ETH.TO.DNK
1998,Kenya,93.59999999999991,KEN,Mixed migration to Italy,ETH.TO.ITA
1998,Kenya,86.19999999999982,KEN,Mixed migration to Sweden,ETH.TO.SWE
1998,Kenya,1847.7999999999884,KEN,Mixed migration to United Kingdom,ETH.TO.GBR
1998,Madagascar,2.0,MDG,Mixed migration to Sweden,ETH.TO.SWE
1998,Malawi,5.599999999999994,MWI,Mixed migration to Sweden,ETH.TO.SWE
1998,Rwanda,79.80000000000001,RWA,Mixed migration to Denmark,ETH.TO.DNK
1998,Rwanda,191.40000000000003,RWA,Mixed migration to Italy,ETH.TO.ITA
1998,Rwanda,0.0,RWA,Mixed migration to South Africa,ETH.TO.ZAF
1998,Rwanda,67.6,RWA,Mixed migration to Sweden,ETH.TO.SWE
1998,Rwanda,473.5999999999999,RWA,Mixed migration to United Kingdom,ETH.TO.GBR
1998,Seychelles,25.0,SYC,Mixed migration to United Kingdom,ETH.TO.GBR
1998,Somalia,10060.2,SOM,Mixed migration to Denmark,ETH.TO.DNK
1998,Somalia,680.0,SOM,Mixed migration to Italy,ETH.TO.ITA
1998,Somalia,706.0,SOM,Mixed migration to South Africa,ETH.TO.ZAF
1998,Somalia,7777.799999999999,SOM,Mixed migration to Sweden,ETH.TO.SWE
1998,Somalia,22797.399999999998,SOM,Mixed migration to United Kingdom,ETH.TO.GBR
1998,Uganda,168.20000000000005,UGA,Mixed migration to Denmark,ETH.TO.DNK
1998,Uganda,33.0,UGA,Mixed migration to Italy,ETH.TO.ITA
1998,Uganda,745.3999999999996,UGA,Mixed migration to Sweden,ETH.TO.SWE
1998,Uganda,4079.0,UGA,Mixed migration to United Kingdom,ETH.TO.GBR
1998,Zambia,4.399999999999977,ZMB,Mixed migration to Sweden,ETH.TO.SWE
1998,Zimbabwe,2775.600000000006,ZWE,Mixed migration to United Kingdom,ETH.TO.GBR
1999,Burundi,236.79999999999998,BDI,Mixed migration to Denmark,ETH.TO.DNK
1999,Burundi,86.19999999999999,BDI,Mixed migration to Italy,ETH.TO.ITA
1999,Burundi,45.200000000000045,BDI,Mixed migration to South Africa,ETH.TO.ZAF
1999,Burundi,32.2,BDI,Mixed migration to Sweden,ETH.TO.SWE
1999,Djibouti,9.800000000000004,DJI,Mixed migration to Sweden,ETH.TO.SWE
1999,Djibouti,30.200000000000017,DJI,Mixed migration to United Kingdom,ETH.TO.GBR
1999,Eritrea,26.0,ERI,Mixed migration to Denmark,ETH.TO.DNK
1999,Eritrea,666.8000000000002,ERI,Mixed migration to Italy,ETH.TO.ITA
1999,Eritrea,165.4000000000001,ERI,Mixed migration to Sweden,ETH.TO.SWE
1999,Ethiopia,285.19999999999993,ETH,Mixed migration to Denmark,ETH.TO.DNK
1999,Ethiopia,205.0,ETH,Mixed migration to Italy,ETH.TO.ITA
1999,Ethiopia,8.0,ETH,Mixed migration to South Africa,ETH.TO.ZAF
1999,Ethiopia,3458.800000000001,ETH,Mixed migration to Sweden,ETH.TO.SWE
1999,Ethiopia,5016.0,ETH,Mixed migration to United Kingdom,ETH.TO.GBR
1999,Kenya,57.60000000000002,KEN,Mixed migration to Denmark,ETH.TO.DNK
1999,Kenya,93.60000000000002,KEN,Mixed migration to Italy,ETH.TO.ITA
1999,Kenya,86.20000000000005,KEN,Mixed migration to Sweden,ETH.TO.SWE
1999,Kenya,1867.800000000003,KEN,Mixed migration to United Kingdom,ETH.TO.GBR
1999,Madagascar,2.0,MDG,Mixed migration to Sweden,ETH.TO.SWE
1999,Malawi,1.8000000000000043,MWI,Mixed migration to Denmark,ETH.TO.DNK
1999,Malawi,5.600000000000001,MWI,Mixed migration to Sweden,ETH.TO.SWE
1999,Rwanda,116.8,RWA,Mixed migration to Denmark,ETH.TO.DNK
1999,Rwanda,211.39999999999998,RWA,Mixed migration to Italy,ETH.TO.ITA
1999,Rwanda,4.0,RWA,Mixed migration to South Africa,ETH.TO.ZAF
1999,Rwanda,67.60000000000001,RWA,Mixed migration to Sweden,ETH.TO.SWE
1999,Rwanda,553.6000000000001,RWA,Mixed migration to United Kingdom,ETH.TO.GBR
1999,Seychelles,25.0,SYC,Mixed migration to United Kingdom,ETH.TO.GBR
1999,Somalia,10661.199999999999,SOM,Mixed migration to Denmark,ETH.TO.DNK
1999,Somalia,195.0,SOM,Mixed migration to Italy,ETH.TO.ITA
1999,Somalia,0.0,SOM,Mixed migration to Saudi Arabia,ETH.TO.SAU
1999,Somalia,694.0,SOM,Mixed migration to South Africa,ETH.TO.ZAF
1999,Somalia,7846.800000000001,SOM,Mixed migration to Sweden,ETH.TO.SWE
1999,Somalia,21907.4,SOM,Mixed migration to United Kingdom,ETH.TO.GBR
1999,Uganda,255.19999999999993,UGA,Mixed migration to Denmark,ETH.TO.DNK
1999,Uganda,628.4000000000001,UGA,Mixed migration to Sweden,ETH.TO.SWE
1999,Uganda,3499.0,UGA,Mixed migration to United Kingdom,ETH.TO.GBR
1999,Zimbabwe,2775.5999999999985,ZWE,Mixed migration to United Kingdom,ETH.TO.GBR
2000,Burundi,288.8,BDI,Mixed migration to Denmark,ETH.TO.DNK
2000,Burundi,92.19999999999999,BDI,Mixed migration to Italy,ETH.TO.ITA
2000,Burundi,1208.2,BDI,Mixed migration to South Africa,ETH.TO.ZAF
2000,Burundi,39.2,BDI,Mixed migration to Sweden,ETH.TO.SWE
2000,Comoros,76.0,COM,Mixed migration to South Africa,ETH.TO.ZAF
2000,Djibouti,10.799999999999997,DJI,Mixed migration to Sweden,ETH.TO.SWE
2000,Djibouti,25.19999999999999,DJI,Mixed migration to United Kingdom,ETH.TO.GBR
2000,Eritrea,37.0,ERI,Mixed migration to Denmark,ETH.TO.DNK
2000,Eritrea,679.8000000000002,ERI,Mixed migration to Italy,ETH.TO.ITA
2000,Eritrea,239.0,ERI,Mixed migration to South Africa,ETH.TO.ZAF
2000,Eritrea,212.4000000000001,ERI,Mixed migration to Sweden,ETH.TO.SWE
2000,Ethiopia,295.20000000000005,ETH,Mixed migration to Denmark,ETH.TO.DNK
2000,Ethiopia,201.0,ETH,Mixed migration to Italy,ETH.TO.ITA
2000,Ethiopia,346.59999999999854,ETH,Mixed migration to Saudi Arabia,ETH.TO.SAU
2000,Ethiopia,1355.0,ETH,Mixed migration to South Africa,ETH.TO.ZAF
2000,Ethiopia,2309.7999999999993,ETH,Mixed migration to Sweden,ETH.TO.SWE
2000,Ethiopia,5586.0,ETH,Mixed migration to United Kingdom,ETH.TO.GBR
2000,Kenya,66.60000000000002,KEN,Mixed migration to Denmark,ETH.TO.DNK
2000,Kenya,93.60000000000002,KEN,Mixed migration to Italy,ETH.TO.ITA
2000,Kenya,880.1999999999998,KEN,Mixed migration to South Africa,ETH.TO.ZAF
2000,Kenya,88.20000000000005,KEN,Mixed migration to Sweden,ETH.TO.SWE
2000,Kenya,2842.800000000003,KEN,Mixed migration to United Kingdom,ETH.TO.GBR
2000,Madagascar,2.0,MDG,Mixed migration to Sweden,ETH.TO.SWE
2000,Malawi,1.7999999999999972,MWI,Mixed migration to Denmark,ETH.TO.DNK
2000,Malawi,5.600000000000001,MWI,Mixed migration to Sweden,ETH.TO.SWE
2000,Mauritius,2.8000000000000114,MUS,Mixed migration to Sweden,ETH.TO.SWE
2000,Rwanda,159.8,RWA,Mixed migration to Denmark,ETH.TO.DNK
2000,Rwanda,223.39999999999998,RWA,Mixed migration to Italy,ETH.TO.ITA
2000,Rwanda,432.0,RWA,Mixed migration to South Africa,ETH.TO.ZAF
2000,Rwanda,85.6,RWA,Mixed migration to Sweden,ETH.TO.SWE
2000,Rwanda,888.5999999999999,RWA,Mixed migration to United Kingdom,ETH.TO.GBR
2000,Seychelles,11.600000000000001,SYC,Mixed migration to Denmark,ETH.TO.DNK
2000,Seychelles,15.0,SYC,Mixed migration to United Kingdom,ETH.TO.GBR
2000,Somalia,11473.2,SOM,Mixed migration to Denmark,ETH.TO.DNK
2000,Somalia,160.0,SOM,Mixed migration to Italy,ETH.TO.ITA
2000,Somalia,52.0,SOM,Mixed migration to Saudi Arabia,ETH.TO.SAU
2000,Somalia,1296.0,SOM,Mixed migration to South Africa,ETH.TO.ZAF
2000,Somalia,7478.799999999999,SOM,Mixed migration to Sweden,ETH.TO.SWE
2000,Somalia,30532.4,SOM,Mixed migration to United Kingdom,ETH.TO.GBR
2000,Uganda,250.20000000000005,UGA,Mixed migration to Denmark,ETH.TO.DNK
2000,Uganda,33.0,UGA,Mixed migration to Italy,ETH.TO.ITA
2000,Uganda,471.0,UGA,Mixed migration to South Africa,ETH.TO.ZAF
2000,Uganda,602.4000000000001,UGA,Mixed migration to Sweden,ETH.TO.SWE
2000,Uganda,3609.0,UGA,Mixed migration to United Kingdom,ETH.TO.GBR
2000,Zambia,2133.5999999999985,ZMB,Mixed migration to South Africa,ETH.TO.ZAF
2000,Zambia,4.400000000000006,ZMB,Mixed migration to Sweden,ETH.TO.SWE
2000,Zimbabwe,2840.5999999999985,ZWE,Mixed migration to United Kingdom,ETH.TO.GBR
2001,Burundi,319.8,BDI,Mixed migration to Denmark,ETH.TO.DNK
2001,Burundi,92.39999999999998,BDI,Mixed migration to Italy,ETH.TO.ITA
2001,Burundi,680.1999999999998,BDI,Mixed migration to South Africa,ETH.TO.ZAF
2001,Burundi,291.6,BDI,Mixed migration to Sweden,ETH.TO.SWE
2001,Comoros,65.0,COM,Mixed migration to South Africa,ETH.TO.ZAF
2001,Djibouti,1.6000000000000014,DJI,Mixed migration to Denmark,ETH.TO.DNK
2001,Djibouti,12.399999999999999,DJI,Mixed migration to Sweden,ETH.TO.SWE
2001,Eritrea,44.599999999999994,ERI,Mixed migration to Denmark,ETH.TO.DNK
2001,Eritrea,657.3999999999996,ERI,Mixed migration to Italy,ETH.TO.ITA
2001,Eritrea,70.4,ERI,Mixed migration to South Africa,ETH.TO.ZAF
2001,Eritrea,658.4000000000001,ERI,Mixed migration to Sweden,ETH.TO.SWE
2001,Ethiopia,275.5999999999999,ETH,Mixed migration to Denmark,ETH.TO.DNK
2001,Ethiopia,2741.8,ETH,Mixed migration to Italy,ETH.TO.ITA
2001,Ethiopia,3027.800000000003,ETH,Mixed migration to Saudi Arabia,ETH.TO.SAU
2001,Ethiopia,913.8,ETH,Mixed migration to South Africa,ETH.TO.ZAF
2001,Ethiopia,681.0,ETH,Mixed migration to Sweden,ETH.TO.SWE
2001,Ethiopia,5742.6,ETH,Mixed migration to United Kingdom,ETH.TO.GBR
2001,Kenya,65.40000000000009,KEN,Mixed migration to Denmark,ETH.TO.DNK
2001,Kenya,261.0,KEN,Mixed migration to Italy,ETH.TO.ITA
2001,Kenya,451.1999999999998,KEN,Mixed migration to South Africa,ETH.TO.ZAF
2001,Kenya,129.0,KEN,Mixed migration to Sweden,ETH.TO.SWE
2001,Kenya,1170.0,KEN,Mixed migration to United Kingdom,ETH.TO.GBR
2001,Malawi,7.799999999999997,MWI,Mixed migration to Sweden,ETH.TO.SWE
2001,Mauritius,2.8000000000000114,MUS,Mixed migration to Sweden,ETH.TO.SWE
2001,Mozambique,12.0,MOZ,Mixed migration to South Africa,ETH.TO.ZAF
2001,Mozambique,10.800000000000011,MOZ,Mixed migration to Sweden,ETH.TO.SWE
2001,Rwanda,187.6,RWA,Mixed migration to Denmark,ETH.TO.DNK
2001,Rwanda,206.79999999999995,RWA,Mixed migration to Italy,ETH.TO.ITA
2001,Rwanda,413.79999999999995,RWA,Mixed migration to South Africa,ETH.TO.ZAF
2001,Rwanda,121.80000000000001,RWA,Mixed migration to Sweden,ETH.TO.SWE
2001,Rwanda,1380.6,RWA,Mixed migration to United Kingdom,ETH.TO.GBR
2001,Seychelles,11.0,SYC,Mixed migration to Denmark,ETH.TO.DNK
2001,Somalia,9810.0,SOM,Mixed migration to Denmark,ETH.TO.DNK
2001,Somalia,586.1999999999998,SOM,Mixed migration to Italy,ETH.TO.ITA
2001,Somalia,50.0,SOM,Mixed migration to Saudi Arabia,ETH.TO.SAU
2001,Somalia,969.0,SOM,Mixed migration to South Africa,ETH.TO.ZAF
2001,Somalia,6152.6,SOM,Mixed migration to Sweden,ETH.TO.SWE
2001,Somalia,36467.2,SOM,Mixed migration to United Kingdom,ETH.TO.GBR
2001,Uganda,181.60000000000002,UGA,Mixed migration to Denmark,ETH.TO.DNK
2001,Uganda,62.39999999999998,UGA,Mixed migration to Italy,ETH.TO.ITA
2001,Uganda,332.1999999999998,UGA,Mixed migration to South Africa,ETH.TO.ZAF
2001,Uganda,473.5999999999999,UGA,Mixed migration to Sweden,ETH.TO.SWE
2001,Uganda,3246.199999999997,UGA,Mixed migration to United Kingdom,ETH.TO.GBR
2001,Zambia,969.5999999999985,ZMB,Mixed migration to South Africa,ETH.TO.ZAF
2001,Zambia,13.0,ZMB,Mixed migration to Sweden,ETH.TO.SWE
2001,Zimbabwe,18765.79999999999,ZWE,Mixed migration to South Africa,ETH.TO.ZAF
2001,Zimbabwe,6619.5999999999985,ZWE,Mixed migration to United Kingdom,ETH.TO.GBR
2002,Burundi,360.8,BDI,Mixed migration to Denmark,ETH.TO.DNK
2002,Burundi,93.39999999999998,BDI,Mixed migration to Italy,ETH.TO.ITA
2002,Burundi,1805.1999999999998,BDI,Mixed migration to South Africa,ETH.TO.ZAF
2002,Burundi,477.6,BDI,Mixed migration to Sweden,ETH.TO.SWE
2002,Burundi,1109.2000000000003,BDI,Mixed migration to United Kingdom,ETH.TO.GBR
2002,Comoros,29.0,COM,Mixed migration to South Africa,ETH.TO.ZAF
2002,Djibouti,2.599999999999998,DJI,Mixed migration to Denmark,ETH.TO.DNK
2002,Djibouti,12.399999999999999,DJI,Mixed migration to Sweden,ETH.TO.SWE
2002,Eritrea,43.60000000000001,ERI,Mixed migration to Denmark,ETH.TO.DNK
2002,Eritrea,711.3999999999996,ERI,Mixed migration to Italy,ETH.TO.ITA
2002,Eritrea,170.4,ERI,Mixed migration to South Africa,ETH.TO.ZAF
2002,Eritrea,1067.4,ERI,Mixed migration to Sweden,ETH.TO.SWE
2002,Eritrea,1944.6000000000004,ERI,Mixed migration to United Kingdom,ETH.TO.GBR
2002,Ethiopia,251.60000000000014,ETH,Mixed migration to Denmark,ETH.TO.DNK
2002,Ethiopia,2766.8,ETH,Mixed migration to Italy,ETH.TO.ITA
2002,Ethiopia,3026.800000000003,ETH,Mixed migration to Saudi Arabia,ETH.TO.SAU
2002,Ethiopia,1436.8,ETH,Mixed migration to South Africa,ETH.TO.ZAF
2002,Ethiopia,577.0,ETH,Mixed migration to Sweden,ETH.TO.SWE
2002,Ethiopia,3987.6000000000004,ETH,Mixed migration to United Kingdom,ETH.TO.GBR
2002,Kenya,60.399999999999864,KEN,Mixed migration to Denmark,ETH.TO.DNK
2002,Kenya,261.0,KEN,Mixed migration to Italy,ETH.TO.ITA
2002,Kenya,9457.2,KEN,Mixed migration to South Africa,ETH.TO.ZAF
2002,Kenya,132.0,KEN,Mixed migration to Sweden,ETH.TO.SWE
2002,Kenya,1305.0,KEN,Mixed migration to United Kingdom,ETH.TO.GBR
2002,Malawi,1148.7999999999993,MWI,Mixed migration to South Africa,ETH.TO.ZAF
2002,Malawi,7.800000000000004,MWI,Mixed migration to Sweden,ETH.TO.SWE
2002,Mauritius,4.799999999999983,MUS,Mixed migration to Sweden,ETH.TO.SWE
2002,Mozambique,35.0,MOZ,Mixed migration to South Africa,ETH.TO.ZAF
2002,Mozambique,10.799999999999983,MOZ,Mixed migration to Sweden,ETH.TO.SWE
2002,Rwanda,229.6,RWA,Mixed migration to Denmark,ETH.TO.DNK
2002,Rwanda,205.80000000000007,RWA,Mixed migration to Italy,ETH.TO.ITA
2002,Rwanda,675.8,RWA,Mixed migration to South Africa,ETH.TO.ZAF
2002,Rwanda,143.79999999999998,RWA,Mixed migration to Sweden,ETH.TO.SWE
2002,Rwanda,1805.6,RWA,Mixed migration to United Kingdom,ETH.TO.GBR
2002,Seychelles,11.0,SYC,Mixed migration to Denmark,ETH.TO.DNK
2002,Somalia,9709.0,SOM,Mixed migration to Denmark,ETH.TO.DNK
2002,Somalia,545.1999999999998,SOM,Mixed migration to Italy,ETH.TO.ITA
2002,Somalia,15.0,SOM,Mixed migration to Saudi Arabia,ETH.TO.SAU
2002,Somalia,3648.0,SOM,Mixed migration to South Africa,ETH.TO.ZAF
2002,Somalia,5938.6,SOM,Mixed migration to Sweden,ETH.TO.SWE
2002,Somalia,39232.200000000004,SOM,Mixed migration to United Kingdom,ETH.TO.GBR
2002,Uganda,145.60000000000002,UGA,Mixed migration to Denmark,ETH.TO.DNK
2002,Uganda,62.400000000000034,UGA,Mixed migration to Italy,ETH.TO.ITA
2002,Uganda,929.2000000000003,UGA,Mixed migration to South Africa,ETH.TO.ZAF
2002,Uganda,452.5999999999999,UGA,Mixed migration to Sweden,ETH.TO.SWE
2002,Uganda,2386.2000000000044,UGA,Mixed migration to United Kingdom,ETH.TO.GBR
2002,Zambia,1011.6000000000022,ZMB,Mixed migration to South Africa,ETH.TO.ZAF
2002,Zambia,13.0,ZMB,Mixed migration to Sweden,ETH.TO.SWE
2002,Zimbabwe,9.400000000000034,ZWE,Mixed migration to Denmark,ETH.TO.DNK
2002,Zimbabwe,18872.800000000017,ZWE,Mixed migration to South Africa,ETH.TO.ZAF
2002,Zimbabwe,27.0,ZWE,Mixed migration to Sweden,ETH.TO.SWE
2002,Zimbabwe,9909.599999999999,ZWE,Mixed migration to United Kingdom,ETH.TO.GBR
2003,Burundi,380.79999999999995,BDI,Mixed migration to Denmark,ETH.TO.DNK
2003,Burundi,92.40000000000009,BDI,Mixed migration to Italy,ETH.TO.ITA
2003,Burundi,2392.2,BDI,Mixed migration to South Africa,ETH.TO.ZAF
2003,Burundi,706.5999999999999,BDI,Mixed migration to Sweden,ETH.TO.SWE
2003,Burundi,1685.1999999999998,BDI,Mixed migration to United Kingdom,ETH.TO.GBR
2003,Comoros,38.0,COM,Mixed migration to South Africa,ETH.TO.ZAF
2003,Djibouti,2.6000000000000014,DJI,Mixed migration to Denmark,ETH.TO.DNK
2003,Djibouti,11.400000000000006,DJI,Mixed migration to Sweden,ETH.TO.SWE
2003,Eritrea,52.599999999999994,ERI,Mixed migration to Denmark,ETH.TO.DNK
2003,Eritrea,794.4000000000015,ERI,Mixed migration to Italy,ETH.TO.ITA
2003,Eritrea,20.0,ERI,Mixed migration to Saudi Arabia,ETH.TO.SAU
2003,Eritrea,302.4,ERI,Mixed migration to South Africa,ETH.TO.ZAF
2003,Eritrea,1536.3999999999996,ERI,Mixed migration to Sweden,ETH.TO.SWE
2003,Eritrea,2717.5999999999985,ERI,Mixed migration to United Kingdom,ETH.TO.GBR
2003,Ethiopia,232.5999999999999,ETH,Mixed migration to Denmark,ETH.TO.DNK
2003,Ethiopia,2815.800000000001,ETH,Mixed migration to Italy,ETH.TO.ITA
2003,Ethiopia,3026.7999999999884,ETH,Mixed migration to Saudi Arabia,ETH.TO.SAU
2003,Ethiopia,2944.8,ETH,Mixed migration to South Africa,ETH.TO.ZAF
2003,Ethiopia,630.0,ETH,Mixed migration to Sweden,ETH.TO.SWE
2003,Ethiopia,2870.5999999999985,ETH,Mixed migration to United Kingdom,ETH.TO.GBR
2003,Kenya,56.40000000000009,KEN,Mixed migration to Denmark,ETH.TO.DNK
2003,Kenya,261.0,KEN,Mixed migration to Italy,ETH.TO.ITA
2003,Kenya,9893.2,KEN,Mixed migration to South Africa,ETH.TO.ZAF
2003,Kenya,134.0,KEN,Mixed migration to Sweden,ETH.TO.SWE
2003,Kenya,1486.0,KEN,Mixed migration to United Kingdom,ETH.TO.GBR
2003,Madagascar,2.5999999999999943,MDG,Mixed migration to Sweden,ETH.TO.SWE
2003,Malawi,2418.800000000003,MWI,Mixed migration to South Africa,ETH.TO.ZAF
2003,Malawi,8.799999999999997,MWI,Mixed migration to Sweden,ETH.TO.SWE
2003,Malawi,291.40000000000146,MWI,Mixed migration to United Kingdom,ETH.TO.GBR
2003,Mauritius,3.8000000000000114,MUS,Mixed migration to Sweden,ETH.TO.SWE
2003,Mozambique,153.0,MOZ,Mixed migration to South Africa,ETH.TO.ZAF
2003,Mozambique,10.800000000000011,MOZ,Mixed migration to Sweden,ETH.TO.SWE
2003,Rwanda,214.60000000000002,RWA,Mixed migration to Denmark,ETH.TO.DNK
2003,Rwanda,204.79999999999995,RWA,Mixed migration to Italy,ETH.TO.ITA
2003,Rwanda,715.8000000000002,RWA,Mixed migration to South Africa,ETH.TO.ZAF
2003,Rwanda,178.8,RWA,Mixed migration to Sweden,ETH.TO.SWE
2003,Rwanda,2042.6000000000004,RWA,Mixed migration to United Kingdom,ETH.TO.GBR
2003,Seychelles,4.0,SYC,Mixed migration to Denmark,ETH.TO.DNK
2003,Somalia,8662.0,SOM,Mixed migration to Denmark,ETH.TO.DNK
2003,Somalia,565.2000000000007,SOM,Mixed migration to Italy,ETH.TO.ITA
2003,Somalia,5.0,SOM,Mixed migration to Saudi Arabia,ETH.TO.SAU
2003,Somalia,5328.0,SOM,Mixed migration to South Africa,ETH.TO.ZAF
2003,Somalia,7370.5999999999985,SOM,Mixed migration to Sweden,ETH.TO.SWE
2003,Somalia,41207.2,SOM,Mixed migration to United Kingdom,ETH.TO.GBR
2003,Uganda,112.59999999999991,UGA,Mixed migration to Denmark,ETH.TO.DNK
2003,Uganda,62.400000000000034,UGA,Mixed migration to Italy,ETH.TO.ITA
2003,Uganda,1615.1999999999998,UGA,Mixed migration to South Africa,ETH.TO.ZAF
2003,Uganda,402.60000000000036,UGA,Mixed migration to Sweden,ETH.TO.SWE
2003,Uganda,1675.199999999997,UGA,Mixed migration to United Kingdom,ETH.TO.GBR
2003,Zambia,1085.5999999999985,ZMB,Mixed migration to South Africa,ETH.TO.ZAF
2003,Zambia,14.0,ZMB,Mixed migration to Sweden,ETH.TO.SWE
2003,Zambia,485.40000000000146,ZMB,Mixed migration to United Kingdom,ETH.TO.GBR
2003,Zimbabwe,21435.79999999999,ZWE,Mixed migration to South Africa,ETH.TO.ZAF
2003,Zimbabwe,39.0,ZWE,Mixed migration to Sweden,ETH.TO.SWE
2003,Zimbabwe,12148.600000000006,ZWE,Mixed migration to United Kingdom,ETH.TO.GBR
2004,Burundi,400.8,BDI,Mixed migration to Denmark,ETH.TO.DNK
2004,Burundi,88.39999999999998,BDI,Mixed migration to Italy,ETH.TO.ITA
2004,Burundi,3304.2000000000007,BDI,Mixed migration to South Africa,ETH.TO.ZAF
2004,Burundi,1062.6000000000001,BDI,Mixed migration to Sweden,ETH.TO.SWE
2004,Burundi,1847.2000000000003,BDI,Mixed migration to United Kingdom,ETH.TO.GBR
2004,Comoros,515.0,COM,Mixed migration to South Africa,ETH.TO.ZAF
2004,Djibouti,2.599999999999998,DJI,Mixed migration to Denmark,ETH.TO.DNK
2004,Djibouti,11.399999999999991,DJI,Mixed migration to Sweden,ETH.TO.SWE
2004,Eritrea,73.60000000000001,ERI,Mixed migration to Denmark,ETH.TO.DNK
2004,Eritrea,1402.3999999999996,ERI,Mixed migration to Italy,ETH.TO.ITA
2004,Eritrea,13.0,ERI,Mixed migration to Saudi Arabia,ETH.TO.SAU
2004,Eritrea,581.4000000000001,ERI,Mixed migration to South Africa,ETH.TO.ZAF
2004,Eritrea,1559.4000000000005,ERI,Mixed migration to Sweden,ETH.TO.SWE
2004,Eritrea,3373.6000000000004,ERI,Mixed migration to United Kingdom,ETH.TO.GBR
2004,Ethiopia,191.60000000000014,ETH,Mixed migration to Denmark,ETH.TO.DNK
2004,Ethiopia,2960.7999999999993,ETH,Mixed migration to Italy,ETH.TO.ITA
2004,Ethiopia,3031.800000000003,ETH,Mixed migration to Saudi Arabia,ETH.TO.SAU
2004,Ethiopia,5737.8,ETH,Mixed migration to South Africa,ETH.TO.ZAF
2004,Ethiopia,503.0,ETH,Mixed migration to Sweden,ETH.TO.SWE
2004,Ethiopia,3184.6000000000004,ETH,Mixed migration to United Kingdom,ETH.TO.GBR
2004,Kenya,58.399999999999864,KEN,Mixed migration to Denmark,ETH.TO.DNK
2004,Kenya,262.0,KEN,Mixed migration to Italy,ETH.TO.ITA
2004,Kenya,10327.2,KEN,Mixed migration to South Africa,ETH.TO.ZAF
2004,Kenya,130.0,KEN,Mixed migration to Sweden,ETH.TO.SWE
2004,Kenya,1543.0,KEN,Mixed migration to United Kingdom,ETH.TO.GBR
2004,Malawi,3928.7999999999993,MWI,Mixed migration to South Africa,ETH.TO.ZAF
2004,Malawi,297.39999999999964,MWI,Mixed migration to United Kingdom,ETH.TO.GBR
2004,Mauritius,3.799999999999983,MUS,Mixed migration to Sweden,ETH.TO.SWE
2004,Mauritius,1143.2000000000007,MUS,Mixed migration to United Kingdom,ETH.TO.GBR
2004,Mozambique,300.0,MOZ,Mixed migration to South Africa,ETH.TO.ZAF
2004,Mozambique,11.799999999999983,MOZ,Mixed migration to Sweden,ETH.TO.SWE
2004,Rwanda,218.6,RWA,Mixed migration to Denmark,ETH.TO.DNK
2004,Rwanda,193.80000000000007,RWA,Mixed migration to Italy,ETH.TO.ITA
2004,Rwanda,827.7999999999997,RWA,Mixed migration to South Africa,ETH.TO.ZAF
2004,Rwanda,168.79999999999998,RWA,Mixed migration to Sweden,ETH.TO.SWE
2004,Rwanda,2138.6,RWA,Mixed migration to United Kingdom,ETH.TO.GBR
2004,Seychelles,4.0,SYC,Mixed migration to Denmark,ETH.TO.DNK
2004,Somalia,7822.0,SOM,Mixed migration to Denmark,ETH.TO.DNK
2004,Somalia,1069.199999999999,SOM,Mixed migration to Italy,ETH.TO.ITA
2004,Somalia,30.0,SOM,Mixed migration to Saudi Arabia,ETH.TO.SAU
2004,Somalia,8977.0,SOM,Mixed migration to South Africa,ETH.TO.ZAF
